Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Predicted Expiry Waste,Anomaly Score,Lead Time,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1004,O-83005,Azithromycin,Antibiotic for bacterial infections.,B-9425,2024-10-04,32100,Man,Lucknow,17,2027-07-11,941.0,Bangalore,RET-2,Chennai,DIS-9,Lucknow,MAN-10,Bangalore,RMS-3,0,0,0.0,2024-11-02,32100,0.0,0.0,29,17,0,0.0,32100,29,RMS-3,MAN-10,DIS-9,RET-2
M-1008,O-11887,Dolo 650,Brand of paracetamol for pain & fever.,B-1841,2024-10-08,7340,RMS,Delhi,65,2027-06-01,0.0,Hyderabad,RET-3,Ahmedabad,DIS-7,Mumbai,MAN-8,Delhi,RMS-9,0,0,0.0,2024-10-19,7340,0.0,0.0,11,65,0,0.0,7340,11,RMS-9,MAN-8,DIS-7,RET-3
M-1001,O-99782,Amoxicillin,Antibiotic for bacterial infections.,B-5055,2021-12-08,10270,Man,Chennai,23,2022-07-24,-872.0,Mumbai,RET-9,Mumbai,DIS-2,Chennai,MAN-5,Pune,RMS-7,0,0,0.0,2022-02-16,10270,-0.0,0.0,70,23,0,0.0,10270,70,RMS-7,MAN-5,DIS-2,RET-9
M-1013,O-95866,Montelukast,Prevents asthma & seasonal allergies.,B-2072,2024-06-28,25480,RMS,Mumbai,167,2026-03-31,0.0,Bangalore,RET-2,Chennai,DIS-9,Hyderabad,MAN-6,Mumbai,RMS-6,0,0,0.0,2024-07-25,25480,0.0,0.0,27,167,0,0.0,25480,27,RMS-6,MAN-6,DIS-9,RET-2
M-1011,O-31146,Pantoprazole,Treats stomach & esophagus problems.,B-5474,2020-12-02,41280,Ret,Hyderabad,4,2022-10-14,-790.0,Hyderabad,RET-3,Pune,DIS-6,Pune,MAN-3,Ahmedabad,RMS-8,0,0,8740.0,2021-05-12,41280,-0.0,0.21172480620155038,161,4,0,-3731.258581235698,41280,161,RMS-8,MAN-3,DIS-6,RET-3
M-1011,O-54824,Pantoprazole,Treats stomach & esophagus problems.,B-9921,2023-12-13,69820,Man,Pune,1,2025-03-01,79.0,Lucknow,RET-5,Delhi,DIS-4,Pune,MAN-3,Chennai,RMS-1,0,0,0.0,2024-03-19,69820,0.0,0.0,97,1,0,0.0,69820,97,RMS-1,MAN-3,DIS-4,RET-5
M-1004,O-70924,Azithromycin,Antibiotic for bacterial infections.,B-9849,2023-02-16,11410,Ret,Chennai,4,2024-05-26,-200.0,Chennai,RET-8,Jaipur,DIS-5,Ahmedabad,MAN-7,Lucknow,RMS-5,0,0,3010.0,2023-05-16,11410,-0.0,0.26380368098159507,89,4,0,-758.139534883721,11410,89,RMS-5,MAN-7,DIS-5,RET-8
M-1010,O-75666,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-4601,2021-04-12,90880,Ret,Ahmedabad,21,2023-01-20,-692.0,Ahmedabad,RET-1,Delhi,DIS-4,Delhi,MAN-2,Chennai,RMS-1,0,0,7480.0,2023-01-31,90880,-0.0,0.08230633802816902,659,21,0,-8407.614973262032,90880,659,RMS-1,MAN-2,DIS-4,RET-1
M-1012,O-23850,Levofloxacin,Antibiotic for bacterial infections.,B-4535,2021-06-04,6220,Man,Mumbai,4,2023-07-02,-529.0,Bangalore,RET-2,Pune,DIS-6,Mumbai,MAN-8,Ahmedabad,RMS-8,0,0,0.0,2023-05-21,6220,-0.0,0.0,716,4,0,0.0,6220,716,RMS-8,MAN-8,DIS-6,RET-2
M-1012,O-57521,Levofloxacin,Antibiotic for bacterial infections.,B-5695,2024-03-24,75300,Man,Delhi,25,2025-11-05,328.0,Kolkata,RET-6,Chennai,DIS-9,Delhi,MAN-2,Bangalore,RMS-3,0,0,0.0,2024-09-21,75300,0.0,0.0,181,25,0,0.0,75300,181,RMS-3,MAN-2,DIS-9,RET-6
M-1008,O-98722,Dolo 650,Brand of paracetamol for pain & fever.,B-3625,2021-11-30,3140,Dis,Ahmedabad,16,2023-11-12,-396.0,Kolkata,RET-6,Ahmedabad,DIS-7,Kolkata,MAN-9,Lucknow,RMS-5,6587,Understock,0.0,2024-05-11,-3447,-16.633838383838384,0.0,893,16,0,0.0,3447,893,RMS-5,MAN-9,DIS-7,RET-6
M-1009,O-73479,Cefixime,Antibiotic for respiratory and UTI infections.,B-5732,2022-08-26,37500,Dis,Hyderabad,28,2024-09-19,-84.0,Mumbai,RET-9,Hyderabad,DIS-8,Bangalore,MAN-1,Lucknow,RMS-5,22250,Understock,0.0,2022-10-22,15250,-264.8809523809524,0.0,57,28,12250,0.0,15250,57,RMS-5,MAN-1,DIS-8,RET-9
M-1003,O-11436,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-3434,2021-06-14,89348,Man,Bangalore,1,2023-08-13,-487.0,Ahmedabad,RET-1,Pune,DIS-6,Bangalore,MAN-1,Pune,RMS-7,0,0,0.0,2023-09-11,89348,-0.0,0.0,819,1,0,0.0,89348,819,RMS-7,MAN-1,DIS-6,RET-1
M-1006,O-16111,Omeprazole,Treats GERD and other stomach issues.,B-2223,2021-04-25,75810,Ret,Jaipur,8,2024-01-10,-337.0,Jaipur,RET-10,Kolkata,DIS-1,Hyderabad,MAN-6,Chennai,RMS-1,0,0,9710.0,2021-05-12,75810,-0.0,0.12808336631051312,17,8,0,-2631.098867147271,75810,17,RMS-1,MAN-6,DIS-1,RET-10
M-1011,O-24063,Pantoprazole,Treats stomach & esophagus problems.,B-3832,2022-12-09,99700,Man,Lucknow,22,2025-03-09,87.0,Ahmedabad,RET-1,Chennai,DIS-9,Lucknow,MAN-10,Bangalore,RMS-3,0,0,0.0,2023-06-02,99700,0.0,0.0,175,22,0,0.0,99700,175,RMS-3,MAN-10,DIS-9,RET-1
M-1003,O-59112,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-1189,2024-03-17,15790,Dis,Lucknow,3,2026-06-07,542.0,Lucknow,RET-5,Lucknow,DIS-3,Kolkata,MAN-9,Kolkata,RMS-10,8661,Understock,0.0,2024-04-08,7129,15.97970479704797,0.0,22,3,0,0.0,7129,22,RMS-10,MAN-9,DIS-3,RET-5
M-1014,O-57252,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-3017,2022-06-24,60810,Man,Lucknow,25,2024-02-14,-302.0,Lucknow,RET-5,Hyderabad,DIS-8,Lucknow,MAN-10,Delhi,RMS-9,0,0,0.0,2024-06-06,60810,-0.0,0.0,713,25,0,0.0,60810,713,RMS-9,MAN-10,DIS-8,RET-5
M-1010,O-86849,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-3394,2020-03-02,86500,Ret,Kolkata,27,2022-10-06,-798.0,Kolkata,RET-6,Chennai,DIS-9,Ahmedabad,MAN-7,Pune,RMS-7,0,0,8400.0,2021-11-03,86500,-0.0,0.09710982658959537,611,27,0,-8217.5,86500,611,RMS-7,MAN-7,DIS-9,RET-6
M-1003,O-86569,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-2849,2022-06-22,48020,Man,Bangalore,30,2023-03-10,-643.0,Jaipur,RET-10,Chennai,DIS-9,Bangalore,MAN-1,Jaipur,RMS-2,0,0,0.0,2023-07-17,48020,-0.0,0.0,390,30,0,0.0,48020,390,RMS-2,MAN-1,DIS-9,RET-10
M-1013,O-37801,Montelukast,Prevents asthma & seasonal allergies.,B-4886,2023-05-30,69810,RMS,Chennai,562,2025-02-04,0.0,Lucknow,RET-5,Chennai,DIS-9,Chennai,MAN-5,Chennai,RMS-1,0,0,0.0,2024-03-12,69810,0.0,0.0,287,562,0,0.0,69810,287,RMS-1,MAN-5,DIS-9,RET-5
M-1007,O-11812,Cetirizine,Antihistamine for allergy symptoms.,B-5807,2021-10-03,59820,Dis,Pune,22,2023-03-29,-624.0,Ahmedabad,RET-1,Pune,DIS-6,Bangalore,MAN-1,Kolkata,RMS-10,35408,Understock,0.0,2024-06-10,24412,-56.743589743589745,0.0,981,22,25408,0.0,24412,981,RMS-10,MAN-1,DIS-6,RET-1
M-1002,O-67625,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2695,2022-08-04,2380,Ret,Ahmedabad,2,2024-10-27,-46.0,Ahmedabad,RET-1,Delhi,DIS-4,Hyderabad,MAN-6,Mumbai,RMS-6,0,0,1560.0,2023-10-25,2380,-0.0,0.6554621848739496,447,2,0,-70.17948717948718,2380,447,RMS-6,MAN-6,DIS-4,RET-1
M-1008,O-99269,Dolo 650,Brand of paracetamol for pain & fever.,B-9205,2024-08-05,52590,RMS,Ahmedabad,129,2025-04-10,0.0,Ahmedabad,RET-1,Hyderabad,DIS-8,Jaipur,MAN-4,Ahmedabad,RMS-8,0,0,0.0,2024-08-29,52590,0.0,0.0,24,129,0,0.0,52590,24,RMS-8,MAN-4,DIS-8,RET-1
M-1006,O-75269,Omeprazole,Treats GERD and other stomach issues.,B-9229,2019-12-17,24720,Dis,Hyderabad,23,2020-12-21,-1452.0,Lucknow,RET-5,Hyderabad,DIS-8,Mumbai,MAN-8,Jaipur,RMS-2,15899,Understock,0.0,2024-07-07,8821,-10.949724517906336,0.0,1664,23,5899,0.0,8821,1664,RMS-2,MAN-8,DIS-8,RET-5
M-1004,O-94551,Azithromycin,Antibiotic for bacterial infections.,B-3947,2023-07-20,92520,Man,Pune,20,2024-07-14,-151.0,Lucknow,RET-5,Jaipur,DIS-5,Pune,MAN-3,Chennai,RMS-1,0,0,0.0,2024-06-18,92520,-0.0,0.0,334,20,0,0.0,92520,334,RMS-1,MAN-3,DIS-5,RET-5
M-1011,O-30447,Pantoprazole,Treats stomach & esophagus problems.,B-1200,2020-04-21,74170,Dis,Mumbai,27,2022-08-02,-863.0,Bangalore,RET-2,Mumbai,DIS-2,Chennai,MAN-5,Delhi,RMS-9,1152,Understock,0.0,2023-10-11,73018,-1.3348783314020858,0.0,1268,27,0,0.0,73018,1268,RMS-9,MAN-5,DIS-2,RET-2
M-1008,O-42331,Dolo 650,Brand of paracetamol for pain & fever.,B-9235,2021-09-30,32570,Ret,Hyderabad,18,2024-04-26,-230.0,Hyderabad,RET-3,Hyderabad,DIS-8,Chennai,MAN-5,Pune,RMS-7,0,0,2980.0,2021-11-21,32570,-0.0,0.09149524101934295,52,18,0,-2513.7919463087246,32570,52,RMS-7,MAN-5,DIS-8,RET-3
M-1014,O-84162,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-1704,2020-01-04,77440,RMS,Lucknow,1804,2021-08-09,0.0,Kolkata,RET-6,Delhi,DIS-4,Hyderabad,MAN-6,Lucknow,RMS-5,0,0,0.0,2021-11-17,77440,0.0,0.0,683,1804,0,0.0,77440,683,RMS-5,MAN-6,DIS-4,RET-6
M-1005,O-67785,Metformin,Controls blood sugar in type 2 diabetes.,B-6833,2021-12-25,94880,Man,Mumbai,26,2023-10-07,-432.0,Lucknow,RET-5,Chennai,DIS-9,Mumbai,MAN-8,Lucknow,RMS-5,0,0,0.0,2023-02-11,94880,-0.0,0.0,413,26,0,0.0,94880,413,RMS-5,MAN-8,DIS-9,RET-5
M-1012,O-61190,Levofloxacin,Antibiotic for bacterial infections.,B-1182,2021-07-05,33270,Ret,Chennai,10,2023-02-01,-680.0,Chennai,RET-8,Jaipur,DIS-5,Kolkata,MAN-9,Pune,RMS-7,0,0,630.0,2021-07-30,33270,-0.0,0.018935978358881875,25,10,0,-35910.47619047619,33270,25,RMS-7,MAN-9,DIS-5,RET-8
M-1011,O-20415,Pantoprazole,Treats stomach & esophagus problems.,B-9476,2023-03-06,58530,Man,Chennai,30,2023-10-25,-414.0,Mumbai,RET-9,Lucknow,DIS-3,Chennai,MAN-5,Chennai,RMS-1,0,0,0.0,2023-03-24,58530,-0.0,0.0,18,30,0,0.0,58530,18,RMS-1,MAN-5,DIS-3,RET-9
M-1006,O-61436,Omeprazole,Treats GERD and other stomach issues.,B-9803,2021-01-17,18380,Dis,Hyderabad,12,2023-09-24,-445.0,Chennai,RET-8,Hyderabad,DIS-8,Lucknow,MAN-10,Pune,RMS-7,23717,Understock,0.0,2024-09-28,-5337,-53.29662921348314,0.0,1350,12,13717,0.0,5337,1350,RMS-7,MAN-10,DIS-8,RET-8
M-1003,O-34819,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-9988,2021-02-01,90590,Man,Delhi,2,2022-06-05,-921.0,Mumbai,RET-9,Chennai,DIS-9,Delhi,MAN-2,Delhi,RMS-9,0,0,0.0,2024-04-15,90590,-0.0,0.0,1169,2,0,0.0,90590,1169,RMS-9,MAN-2,DIS-9,RET-9
M-1014,O-49572,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2421,2021-12-23,66110,Dis,Bangalore,18,2024-06-15,-180.0,Delhi,RET-7,Bangalore,DIS-10,Ahmedabad,MAN-7,Mumbai,RMS-6,19125,Understock,0.0,2024-11-24,46985,-106.25,0.0,1067,18,9125,0.0,46985,1067,RMS-6,MAN-7,DIS-10,RET-7
M-1014,O-18353,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-7058,2024-10-20,55080,Dis,Delhi,7,2025-05-23,162.0,Hyderabad,RET-3,Delhi,DIS-4,Ahmedabad,MAN-7,Chennai,RMS-1,16227,Understock,0.0,2024-11-11,38853,100.16666666666667,0.0,22,7,6227,0.0,38853,22,RMS-1,MAN-7,DIS-4,RET-3
M-1010,O-28921,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-8655,2022-09-17,87190,Dis,Delhi,24,2024-11-07,-35.0,Hyderabad,RET-3,Delhi,DIS-4,Lucknow,MAN-10,Lucknow,RMS-5,28325,Optimal,0.0,2024-08-17,58865,-809.2857142857143,0.0,700,24,18325,0.0,58865,700,RMS-5,MAN-10,DIS-4,RET-3
M-1009,O-94523,Cefixime,Antibiotic for respiratory and UTI infections.,B-7685,2024-02-02,54070,Ret,Jaipur,12,2026-01-18,402.0,Jaipur,RET-10,Lucknow,DIS-3,Jaipur,MAN-4,Kolkata,RMS-10,0,0,8810.0,2024-08-14,54070,0.0,0.16293693360458664,194,12,0,2467.212258796822,54070,194,RMS-10,MAN-4,DIS-3,RET-10
M-1012,O-62441,Levofloxacin,Antibiotic for bacterial infections.,B-7354,2022-10-10,89150,RMS,Hyderabad,794,2023-05-21,0.0,Hyderabad,RET-3,Jaipur,DIS-5,Hyderabad,MAN-6,Hyderabad,RMS-4,0,0,0.0,2023-12-09,89150,0.0,0.0,425,794,0,0.0,89150,425,RMS-4,MAN-6,DIS-5,RET-3
M-1004,O-58237,Azithromycin,Antibiotic for bacterial infections.,B-5459,2021-04-30,7880,RMS,Delhi,1322,2022-06-03,0.0,Lucknow,RET-5,Delhi,DIS-4,Bangalore,MAN-1,Delhi,RMS-9,0,0,0.0,2024-08-01,7880,0.0,0.0,1189,1322,0,0.0,7880,1189,RMS-9,MAN-1,DIS-4,RET-5
M-1003,O-88409,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-3800,2021-05-30,5470,Dis,Delhi,16,2022-02-15,-1031.0,Chennai,RET-8,Delhi,DIS-4,Chennai,MAN-5,Pune,RMS-7,36242,Understock,0.0,2023-11-17,-30772,-35.15227934044617,0.0,901,16,26242,0.0,30772,901,RMS-7,MAN-5,DIS-4,RET-8
M-1011,O-18629,Pantoprazole,Treats stomach & esophagus problems.,B-5231,2020-02-02,23940,RMS,Bangalore,1775,2022-05-04,0.0,Bangalore,RET-2,Bangalore,DIS-10,Lucknow,MAN-10,Bangalore,RMS-3,0,0,0.0,2022-09-19,23940,0.0,0.0,960,1775,0,0.0,23940,960,RMS-3,MAN-10,DIS-10,RET-2
M-1002,O-26684,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-5921,2020-05-04,35940,Dis,Hyderabad,8,2022-11-28,-745.0,Hyderabad,RET-3,Hyderabad,DIS-8,Lucknow,MAN-10,Lucknow,RMS-5,22641,Understock,0.0,2021-09-14,13299,-30.390604026845637,0.0,498,8,12641,0.0,13299,498,RMS-5,MAN-10,DIS-8,RET-3
M-1000,O-34928,Paracetamol,Relieves fever & mild to moderate pain.,B-6030,2020-07-24,43890,Man,Pune,29,2023-03-31,-622.0,Bangalore,RET-2,Bangalore,DIS-10,Pune,MAN-3,Bangalore,RMS-3,0,0,0.0,2021-06-03,43890,-0.0,0.0,314,29,0,0.0,43890,314,RMS-3,MAN-3,DIS-10,RET-2
M-1003,O-53517,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-4086,2024-08-13,41700,Ret,Bangalore,6,2026-12-28,746.0,Bangalore,RET-2,Ahmedabad,DIS-7,Delhi,MAN-2,Kolkata,RMS-10,0,0,3760.0,2024-09-02,41700,0.0,0.09016786570743406,20,6,0,8273.45744680851,41700,20,RMS-10,MAN-2,DIS-7,RET-2
M-1001,O-46242,Amoxicillin,Antibiotic for bacterial infections.,B-6103,2021-05-05,74990,Dis,Pune,9,2024-02-21,-295.0,Mumbai,RET-9,Pune,DIS-6,Lucknow,MAN-10,Hyderabad,RMS-4,43955,Optimal,0.0,2022-07-21,31035,-149.0,0.0,442,9,33955,0.0,31035,442,RMS-4,MAN-10,DIS-6,RET-9
M-1014,O-20576,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2379,2022-11-07,64640,Ret,Chennai,30,2024-07-16,-149.0,Chennai,RET-8,Delhi,DIS-4,Chennai,MAN-5,Lucknow,RMS-5,0,0,5250.0,2024-11-06,64640,-0.0,0.0812190594059406,730,30,0,-1834.544761904762,64640,730,RMS-5,MAN-5,DIS-4,RET-8
M-1014,O-80526,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2161,2020-12-31,35660,RMS,Pune,1442,2023-04-29,0.0,Delhi,RET-7,Lucknow,DIS-3,Ahmedabad,MAN-7,Pune,RMS-7,0,0,0.0,2021-01-07,35660,0.0,0.0,7,1442,0,0.0,35660,7,RMS-7,MAN-7,DIS-3,RET-7
M-1000,O-65679,Paracetamol,Relieves fever & mild to moderate pain.,B-4195,2021-03-06,43010,RMS,Ahmedabad,1377,2022-03-09,0.0,Delhi,RET-7,Mumbai,DIS-2,Chennai,MAN-5,Ahmedabad,RMS-8,0,0,0.0,2022-06-06,43010,0.0,0.0,457,1377,0,0.0,43010,457,RMS-8,MAN-5,DIS-2,RET-7
M-1007,O-12994,Cetirizine,Antihistamine for allergy symptoms.,B-9057,2023-07-13,61650,Dis,Kolkata,7,2025-04-05,114.0,Pune,RET-4,Kolkata,DIS-1,Pune,MAN-3,Ahmedabad,RMS-8,2035,Understock,0.0,2024-08-08,59615,17.850877192982455,0.0,392,7,0,0.0,59615,392,RMS-8,MAN-3,DIS-1,RET-4
M-1010,O-72410,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6687,2020-08-10,93130,RMS,Jaipur,1585,2023-07-21,0.0,Mumbai,RET-9,Pune,DIS-6,Ahmedabad,MAN-7,Jaipur,RMS-2,0,0,0.0,2024-04-04,93130,0.0,0.0,1333,1585,0,0.0,93130,1333,RMS-2,MAN-7,DIS-6,RET-9
M-1012,O-20670,Levofloxacin,Antibiotic for bacterial infections.,B-5612,2023-07-22,57230,RMS,Mumbai,509,2024-03-26,0.0,Mumbai,RET-9,Pune,DIS-6,Mumbai,MAN-8,Mumbai,RMS-6,0,0,0.0,2023-08-25,57230,0.0,0.0,34,509,0,0.0,57230,34,RMS-6,MAN-8,DIS-6,RET-9
M-1011,O-94978,Pantoprazole,Treats stomach & esophagus problems.,B-9405,2022-09-11,1050,Ret,Hyderabad,10,2023-03-19,-634.0,Hyderabad,RET-3,Mumbai,DIS-2,Jaipur,MAN-4,Jaipur,RMS-2,0,0,5340.0,2022-11-20,1050,-0.0,5.085714285714285,70,10,0,-124.6629213483146,1050,70,RMS-2,MAN-4,DIS-2,RET-3
M-1000,O-35240,Paracetamol,Relieves fever & mild to moderate pain.,B-3803,2023-08-26,95490,Man,Mumbai,25,2026-06-16,551.0,Chennai,RET-8,Lucknow,DIS-3,Mumbai,MAN-8,Mumbai,RMS-6,0,0,0.0,2024-03-18,95490,0.0,0.0,205,25,0,0.0,95490,205,RMS-6,MAN-8,DIS-3,RET-8
M-1002,O-15351,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-5273,2024-04-06,10350,Man,Delhi,7,2026-06-21,556.0,Hyderabad,RET-3,Jaipur,DIS-5,Delhi,MAN-2,Chennai,RMS-1,0,0,0.0,2024-04-11,10350,0.0,0.0,5,7,0,0.0,10350,5,RMS-1,MAN-2,DIS-5,RET-3
M-1000,O-11744,Paracetamol,Relieves fever & mild to moderate pain.,B-1604,2020-07-24,25270,Dis,Bangalore,11,2021-09-29,-1170.0,Kolkata,RET-6,Bangalore,DIS-10,Hyderabad,MAN-6,Mumbai,RMS-6,43709,Understock,0.0,2022-10-30,-18439,-37.358119658119655,0.0,828,11,33709,0.0,18439,828,RMS-6,MAN-6,DIS-10,RET-6
M-1005,O-52915,Metformin,Controls blood sugar in type 2 diabetes.,B-5926,2022-04-03,11487,Dis,Kolkata,9,2023-06-24,-537.0,Bangalore,RET-2,Kolkata,DIS-1,Chennai,MAN-5,Pune,RMS-7,40038,Understock,0.0,2024-08-02,-28551,-74.55865921787709,0.0,852,9,30038,0.0,28551,852,RMS-7,MAN-5,DIS-1,RET-2
M-1009,O-35413,Cefixime,Antibiotic for respiratory and UTI infections.,B-5492,2022-12-04,84250,RMS,Delhi,739,2024-01-11,0.0,Chennai,RET-8,Hyderabad,DIS-8,Delhi,MAN-2,Delhi,RMS-9,0,0,0.0,2023-10-09,84250,0.0,0.0,309,739,0,0.0,84250,309,RMS-9,MAN-2,DIS-8,RET-8
M-1012,O-64578,Levofloxacin,Antibiotic for bacterial infections.,B-1214,2024-06-25,32560,Ret,Chennai,18,2025-09-19,281.0,Chennai,RET-8,Delhi,DIS-4,Jaipur,MAN-4,Ahmedabad,RMS-8,0,0,1280.0,2024-12-08,32560,0.0,0.03931203931203931,166,18,0,7147.9375,32560,166,RMS-8,MAN-4,DIS-4,RET-8
M-1001,O-51358,Amoxicillin,Antibiotic for bacterial infections.,B-8318,2021-08-25,50020,RMS,Kolkata,1205,2022-07-11,0.0,Bangalore,RET-2,Lucknow,DIS-3,Lucknow,MAN-10,Kolkata,RMS-10,0,0,0.0,2021-09-18,50020,0.0,0.0,24,1205,0,0.0,50020,24,RMS-10,MAN-10,DIS-3,RET-2
M-1005,O-49654,Metformin,Controls blood sugar in type 2 diabetes.,B-6437,2021-08-09,18470,Ret,Kolkata,25,2022-02-08,-1038.0,Kolkata,RET-6,Lucknow,DIS-3,Jaipur,MAN-4,Ahmedabad,RMS-8,0,0,3450.0,2023-06-08,18470,-0.0,0.18678938819707633,668,25,0,-5557.060869565217,18470,668,RMS-8,MAN-4,DIS-3,RET-6
M-1002,O-18142,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-7307,2020-06-09,37660,Ret,Jaipur,15,2022-11-01,-772.0,Jaipur,RET-10,Mumbai,DIS-2,Bangalore,MAN-1,Chennai,RMS-1,0,0,1320.0,2023-06-15,37660,-0.0,0.03505045140732873,1101,15,0,-22025.39393939394,37660,1101,RMS-1,MAN-1,DIS-2,RET-10
M-1009,O-97489,Cefixime,Antibiotic for respiratory and UTI infections.,B-1181,2022-03-30,71650,Ret,Mumbai,12,2023-02-16,-665.0,Mumbai,RET-9,Lucknow,DIS-3,Delhi,MAN-2,Lucknow,RMS-5,0,0,9400.0,2024-06-10,71650,-0.0,0.13119330076762037,803,12,0,-5068.856382978724,71650,803,RMS-5,MAN-2,DIS-3,RET-9
M-1009,O-57613,Cefixime,Antibiotic for respiratory and UTI infections.,B-1610,2022-01-10,99790,Dis,Delhi,11,2022-07-18,-878.0,Jaipur,RET-10,Delhi,DIS-4,Jaipur,MAN-4,Lucknow,RMS-5,34913,Optimal,0.0,2023-06-15,64877,-39.764236902050115,0.0,521,11,24913,0.0,64877,521,RMS-5,MAN-4,DIS-4,RET-10
M-1008,O-69142,Dolo 650,Brand of paracetamol for pain & fever.,B-7728,2024-02-06,8700,Man,Kolkata,5,2025-02-10,60.0,Hyderabad,RET-3,Mumbai,DIS-2,Kolkata,MAN-9,Mumbai,RMS-6,0,0,0.0,2024-07-06,8700,0.0,0.0,151,5,0,0.0,8700,151,RMS-6,MAN-9,DIS-2,RET-3
M-1009,O-89824,Cefixime,Antibiotic for respiratory and UTI infections.,B-4977,2020-12-12,13660,Man,Jaipur,13,2023-09-26,-443.0,Kolkata,RET-6,Ahmedabad,DIS-7,Jaipur,MAN-4,Pune,RMS-7,0,0,0.0,2023-12-14,13660,-0.0,0.0,1097,13,0,0.0,13660,1097,RMS-7,MAN-4,DIS-7,RET-6
M-1014,O-29730,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-9335,2020-11-20,45210,RMS,Delhi,1483,2022-02-15,0.0,Delhi,RET-7,Pune,DIS-6,Bangalore,MAN-1,Delhi,RMS-9,0,0,0.0,2024-11-18,45210,0.0,0.0,1459,1483,0,0.0,45210,1459,RMS-9,MAN-1,DIS-6,RET-7
M-1005,O-58530,Metformin,Controls blood sugar in type 2 diabetes.,B-2897,2024-05-21,4890,Dis,Mumbai,6,2025-12-18,371.0,Jaipur,RET-10,Mumbai,DIS-2,Kolkata,MAN-9,Chennai,RMS-1,40278,Understock,0.0,2024-10-24,-35388,108.56603773584905,0.0,156,6,30278,0.0,35388,156,RMS-1,MAN-9,DIS-2,RET-10
M-1009,O-32991,Cefixime,Antibiotic for respiratory and UTI infections.,B-9942,2021-07-12,55720,Dis,Delhi,23,2023-07-28,-503.0,Pune,RET-4,Delhi,DIS-4,Chennai,MAN-5,Jaipur,RMS-2,40282,Understock,0.0,2022-09-19,15438,-80.08349900596421,0.0,434,23,30282,0.0,15438,434,RMS-2,MAN-5,DIS-4,RET-4
M-1007,O-25556,Cetirizine,Antihistamine for allergy symptoms.,B-2184,2023-05-13,95400,RMS,Mumbai,579,2024-06-26,0.0,Lucknow,RET-5,Pune,DIS-6,Lucknow,MAN-10,Mumbai,RMS-6,0,0,0.0,2023-12-04,95400,0.0,0.0,205,579,0,0.0,95400,205,RMS-6,MAN-10,DIS-6,RET-5
M-1009,O-85237,Cefixime,Antibiotic for respiratory and UTI infections.,B-8544,2021-10-20,90470,RMS,Jaipur,1149,2022-08-02,0.0,Pune,RET-4,Jaipur,DIS-5,Ahmedabad,MAN-7,Jaipur,RMS-2,0,0,0.0,2023-11-06,90470,0.0,0.0,747,1149,0,0.0,90470,747,RMS-2,MAN-7,DIS-5,RET-4
M-1003,O-60916,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-8009,2023-06-28,22120,Ret,Jaipur,17,2025-06-25,195.0,Jaipur,RET-10,Kolkata,DIS-1,Jaipur,MAN-4,Bangalore,RMS-3,0,0,3470.0,2024-06-10,22120,0.0,0.15687160940325498,348,17,0,1243.0547550432277,22120,348,RMS-3,MAN-4,DIS-1,RET-10
M-1009,O-89255,Cefixime,Antibiotic for respiratory and UTI infections.,B-1610,2020-09-29,73600,Ret,Lucknow,14,2022-07-18,-878.0,Lucknow,RET-5,Ahmedabad,DIS-7,Ahmedabad,MAN-7,Ahmedabad,RMS-8,0,0,5760.0,2021-08-18,73600,-0.0,0.0782608695652174,323,14,0,-11218.88888888889,73600,323,RMS-8,MAN-7,DIS-7,RET-5
