Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Lead Time,Predicted Expiry Waste,Anomaly Score,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1011,O-61013,Pantoprazole,Treats stomach & esophagus problems.,B-2444,2023-11-28,80710,Dis,Hyderabad,21,2026-02-02,418.0,Lucknow,RET-10,Hyderabad,DIS-1,Chennai,MAN-7,Kolkata,RMS-6,6194,Understock,0.0,2023-12-13,74516,14.818181818181818,0.0,15,21,0,0.0,33736780.0,74516,RMS-6,MAN-7,DIS-1,RET-10
M-1006,O-13980,Omeprazole,Treats GERD and other stomach issues.,B-9088,2021-08-03,9050,Man,Chennai,22,2022-06-09,-916.0,Bangalore,RET-3,Bangalore,DIS-7,Chennai,MAN-7,Jaipur,RMS-7,0,0,0.0,2022-08-27,9050,-0.0,0.0,389,22,0,0.0,-8289800.0,9050,RMS-7,MAN-7,DIS-7,RET-3
M-1009,O-18952,Cefixime,Antibiotic for respiratory and UTI infections.,B-3997,2021-08-05,59390,Dis,Delhi,24,2023-11-22,-385.0,Pune,RET-4,Delhi,DIS-6,Lucknow,MAN-4,Pune,RMS-5,39431,Understock,0.0,2023-11-03,19959,-102.41818181818182,0.0,820,24,29431,0.0,-22865150.0,19959,RMS-5,MAN-4,DIS-6,RET-4
M-1013,O-59518,Montelukast,Prevents asthma & seasonal allergies.,B-9061,2022-10-29,80720,RMS,Hyderabad,774,2025-05-16,0.0,Hyderabad,RET-9,Hyderabad,DIS-1,Bangalore,MAN-9,Hyderabad,RMS-1,0,0,0.0,2023-03-07,80720,0.0,0.0,129,774,0,0.0,0.0,80720,RMS-1,MAN-9,DIS-1,RET-9
M-1010,O-62153,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-4331,2024-09-25,58960,RMS,Mumbai,77,2027-04-17,0.0,Ahmedabad,RET-6,Hyderabad,DIS-1,Mumbai,MAN-3,Mumbai,RMS-4,0,0,0.0,2024-10-23,58960,0.0,0.0,28,77,0,0.0,0.0,58960,RMS-4,MAN-3,DIS-1,RET-6
M-1001,O-35082,Amoxicillin,Antibiotic for bacterial infections.,B-3264,2024-10-12,34470,Dis,Kolkata,22,2026-09-02,630.0,Pune,RET-4,Kolkata,DIS-9,Lucknow,MAN-4,Pune,RMS-5,24956,Understock,0.0,2024-10-15,9514,39.612698412698414,0.0,3,22,14956,0.0,21716100.0,9514,RMS-5,MAN-4,DIS-9,RET-4
M-1012,O-66787,Levofloxacin,Antibiotic for bacterial infections.,B-3676,2020-04-02,87850,Man,Jaipur,19,2022-10-10,-793.0,Delhi,RET-5,Ahmedabad,DIS-3,Jaipur,MAN-2,Kolkata,RMS-6,0,0,0.0,2023-06-29,87850,-0.0,0.0,1183,19,0,0.0,-69665050.0,87850,RMS-6,MAN-2,DIS-3,RET-5
M-1014,O-55104,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-5674,2022-03-16,5950,RMS,Mumbai,1001,2024-05-10,0.0,Pune,RET-4,Lucknow,DIS-4,Lucknow,MAN-4,Mumbai,RMS-4,0,0,0.0,2023-02-27,5950,0.0,0.0,348,1001,0,0.0,0.0,5950,RMS-4,MAN-4,DIS-4,RET-4
M-1005,O-80607,Metformin,Controls blood sugar in type 2 diabetes.,B-9510,2023-09-30,81740,Dis,Hyderabad,24,2025-06-07,178.0,Lucknow,RET-10,Hyderabad,DIS-1,Bangalore,MAN-9,Chennai,RMS-3,22966,Optimal,0.0,2023-12-01,58774,129.02247191011236,0.0,62,24,12966,0.0,14549720.0,58774,RMS-3,MAN-9,DIS-1,RET-10
M-1008,O-99057,Dolo 650,Brand of paracetamol for pain & fever.,B-8324,2024-03-04,49960,Man,Pune,25,2027-01-07,757.0,Hyderabad,RET-9,Kolkata,DIS-9,Pune,MAN-10,Jaipur,RMS-7,0,0,0.0,2024-09-13,49960,0.0,0.0,193,25,0,0.0,37819720.0,49960,RMS-7,MAN-10,DIS-9,RET-9
M-1001,O-30491,Amoxicillin,Antibiotic for bacterial infections.,B-3079,2020-03-31,43600,RMS,Mumbai,1716,2022-02-07,0.0,Hyderabad,RET-9,Ahmedabad,DIS-3,Chennai,MAN-7,Mumbai,RMS-4,0,0,0.0,2024-11-24,43600,0.0,0.0,1699,1716,0,0.0,0.0,43600,RMS-4,MAN-7,DIS-3,RET-9
M-1004,O-94109,Azithromycin,Antibiotic for bacterial infections.,B-6818,2023-12-23,43620,Man,Pune,10,2026-01-24,409.0,Kolkata,RET-7,Hyderabad,DIS-1,Pune,MAN-10,Lucknow,RMS-10,0,0,0.0,2024-02-02,43620,0.0,0.0,41,10,0,0.0,17840580.0,43620,RMS-10,MAN-10,DIS-1,RET-7
M-1004,O-90615,Azithromycin,Antibiotic for bacterial infections.,B-1197,2020-09-04,38430,Dis,Chennai,6,2022-07-16,-879.0,Jaipur,RET-1,Chennai,DIS-10,Pune,MAN-10,Ahmedabad,RMS-9,43772,Understock,0.0,2021-02-26,-5342,-49.79749715585893,0.0,175,6,33772,0.0,-33779970.0,5342,RMS-9,MAN-10,DIS-10,RET-1
M-1012,O-70238,Levofloxacin,Antibiotic for bacterial infections.,B-5435,2022-03-07,59430,Dis,Hyderabad,27,2024-11-16,-25.0,Kolkata,RET-7,Hyderabad,DIS-1,Jaipur,MAN-2,Lucknow,RMS-10,9851,Understock,0.0,2022-07-26,49579,-394.04,0.0,141,27,0,0.0,-1485750.0,49579,RMS-10,MAN-2,DIS-1,RET-7
M-1011,O-88719,Pantoprazole,Treats stomach & esophagus problems.,B-5264,2022-01-02,13948,Dis,Ahmedabad,23,2023-04-30,-591.0,Hyderabad,RET-9,Ahmedabad,DIS-3,Mumbai,MAN-3,Chennai,RMS-3,29528,Understock,0.0,2022-12-10,-15580,-49.96277495769881,0.0,342,23,19528,0.0,-8243268.0,15580,RMS-3,MAN-3,DIS-3,RET-9
M-1007,O-62317,Cetirizine,Antihistamine for allergy symptoms.,B-3422,2024-10-08,70710,Man,Delhi,30,2026-04-28,503.0,Mumbai,RET-8,Delhi,DIS-6,Delhi,MAN-6,Mumbai,RMS-4,0,0,0.0,2024-11-07,70710,0.0,0.0,30,30,0,0.0,35567130.0,70710,RMS-4,MAN-6,DIS-6,RET-8
M-1000,O-85878,Paracetamol,Relieves fever & mild to moderate pain.,B-4063,2022-06-22,70830,Ret,Mumbai,20,2022-12-19,-723.0,Mumbai,RET-8,Kolkata,DIS-9,Mumbai,MAN-3,Delhi,RMS-8,0,0,1980.0,2023-07-02,70830,-0.0,0.02795425667090216,375,20,0,0.0,-25863.68181818182,70830,RMS-8,MAN-3,DIS-9,RET-8
M-1011,O-51299,Pantoprazole,Treats stomach & esophagus problems.,B-2132,2022-04-05,62190,Ret,Ahmedabad,28,2024-12-12,1.0,Ahmedabad,RET-6,Ahmedabad,DIS-3,Jaipur,MAN-2,Bangalore,RMS-2,0,0,8310.0,2024-08-18,62190,0.0,0.1336227689339122,866,28,0,0.0,7.483754512635379,62190,RMS-2,MAN-2,DIS-3,RET-6
M-1004,O-80498,Azithromycin,Antibiotic for bacterial infections.,B-1340,2020-03-20,54200,RMS,Hyderabad,1727,2020-09-16,0.0,Ahmedabad,RET-6,Lucknow,DIS-4,Hyderabad,MAN-1,Hyderabad,RMS-1,0,0,0.0,2024-04-21,54200,0.0,0.0,1493,1727,0,0.0,0.0,54200,RMS-1,MAN-1,DIS-4,RET-6
M-1008,O-25394,Dolo 650,Brand of paracetamol for pain & fever.,B-5306,2023-06-28,62910,Ret,Kolkata,24,2025-05-08,148.0,Kolkata,RET-7,Hyderabad,DIS-1,Pune,MAN-10,Pune,RMS-5,0,0,5490.0,2023-11-29,62910,0.0,0.08726752503576538,154,24,0,0.0,1695.9344262295083,62910,RMS-5,MAN-10,DIS-1,RET-7
M-1007,O-40438,Cetirizine,Antihistamine for allergy symptoms.,B-7990,2020-06-29,98412,Dis,Pune,17,2022-01-25,-1051.0,Hyderabad,RET-9,Pune,DIS-5,Mumbai,MAN-3,Pune,RMS-5,30542,Optimal,0.0,2022-07-11,67870,-29.059942911512845,0.0,742,17,20542,0.0,-103431012.0,67870,RMS-5,MAN-3,DIS-5,RET-9
M-1010,O-95590,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6988,2024-08-02,75960,Man,Mumbai,5,2026-11-08,697.0,Kolkata,RET-7,Pune,DIS-5,Mumbai,MAN-3,Lucknow,RMS-10,0,0,0.0,2024-10-31,75960,0.0,0.0,90,5,0,0.0,52944120.0,75960,RMS-10,MAN-3,DIS-5,RET-7
M-1004,O-78031,Azithromycin,Antibiotic for bacterial infections.,B-4360,2023-10-15,68760,Ret,Delhi,14,2026-03-03,447.0,Delhi,RET-5,Mumbai,DIS-2,Hyderabad,MAN-1,Pune,RMS-5,0,0,5120.0,2024-01-09,68760,0.0,0.07446189645142524,86,14,0,0.0,6003.0703125,68760,RMS-5,MAN-1,DIS-2,RET-5
M-1009,O-76773,Cefixime,Antibiotic for respiratory and UTI infections.,B-6631,2023-08-23,34980,Ret,Kolkata,11,2024-04-03,-252.0,Kolkata,RET-7,Mumbai,DIS-2,Pune,MAN-10,Chennai,RMS-3,0,0,7660.0,2024-01-06,34980,-0.0,0.21898227558604916,136,11,0,0.0,-1150.7780678851175,34980,RMS-3,MAN-10,DIS-2,RET-7
M-1010,O-90235,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6416,2023-09-28,88500,RMS,Hyderabad,440,2024-10-04,0.0,Pune,RET-4,Jaipur,DIS-8,Ahmedabad,MAN-8,Hyderabad,RMS-1,0,0,0.0,2023-10-28,88500,0.0,0.0,30,440,0,0.0,0.0,88500,RMS-1,MAN-8,DIS-8,RET-4
M-1010,O-72520,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-1876,2023-05-09,68790,Dis,Kolkata,6,2025-03-16,95.0,Bangalore,RET-3,Kolkata,DIS-9,Hyderabad,MAN-1,Mumbai,RMS-4,48668,Optimal,0.0,2024-02-02,20122,512.2947368421053,0.0,269,6,38668,0.0,6535050.0,20122,RMS-4,MAN-1,DIS-9,RET-3
M-1013,O-99466,Montelukast,Prevents asthma & seasonal allergies.,B-2045,2021-07-14,11430,RMS,Kolkata,1246,2023-10-21,0.0,Kolkata,RET-7,Hyderabad,DIS-1,Chennai,MAN-7,Kolkata,RMS-6,0,0,0.0,2024-04-17,11430,0.0,0.0,1008,1246,0,0.0,0.0,11430,RMS-6,MAN-7,DIS-1,RET-7
M-1001,O-28622,Amoxicillin,Antibiotic for bacterial infections.,B-3456,2020-11-27,11200,Ret,Chennai,8,2023-02-05,-675.0,Chennai,RET-2,Delhi,DIS-6,Mumbai,MAN-3,Chennai,RMS-3,0,0,7710.0,2022-12-30,11200,-0.0,0.6883928571428571,763,8,0,0.0,-980.544747081712,11200,RMS-3,MAN-3,DIS-6,RET-2
M-1004,O-39145,Azithromycin,Antibiotic for bacterial infections.,B-7702,2024-03-27,12910,Ret,Bangalore,24,2026-09-27,655.0,Bangalore,RET-3,Pune,DIS-5,Pune,MAN-10,Lucknow,RMS-10,0,0,8730.0,2024-05-31,12910,0.0,0.6762199845081333,65,24,0,0.0,968.6197021764032,12910,RMS-10,MAN-10,DIS-5,RET-3
M-1005,O-18854,Metformin,Controls blood sugar in type 2 diabetes.,B-2470,2021-10-06,29860,Dis,Pune,6,2022-12-17,-725.0,Kolkata,RET-7,Pune,DIS-5,Delhi,MAN-6,Lucknow,RMS-10,20388,Understock,0.0,2023-04-28,9472,-28.121379310344828,0.0,569,6,10388,0.0,-21648500.0,9472,RMS-10,MAN-6,DIS-5,RET-7
M-1008,O-88594,Dolo 650,Brand of paracetamol for pain & fever.,B-5715,2021-11-18,88590,Man,Hyderabad,7,2024-09-16,-86.0,Pune,RET-4,Chennai,DIS-10,Hyderabad,MAN-1,Lucknow,RMS-10,0,0,0.0,2023-06-16,88590,-0.0,0.0,575,7,0,0.0,-7618740.0,88590,RMS-10,MAN-1,DIS-10,RET-4
M-1002,O-99464,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-8311,2020-08-05,9730,RMS,Ahmedabad,1589,2022-09-17,0.0,Mumbai,RET-8,Jaipur,DIS-8,Delhi,MAN-6,Ahmedabad,RMS-9,0,0,0.0,2023-12-20,9730,0.0,0.0,1232,1589,0,0.0,0.0,9730,RMS-9,MAN-6,DIS-8,RET-8
M-1010,O-36912,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-1294,2021-02-07,73800,RMS,Delhi,1403,2023-12-19,0.0,Hyderabad,RET-9,Bangalore,DIS-7,Chennai,MAN-7,Delhi,RMS-8,0,0,0.0,2023-10-25,73800,0.0,0.0,990,1403,0,0.0,0.0,73800,RMS-8,MAN-7,DIS-7,RET-9
M-1013,O-36880,Montelukast,Prevents asthma & seasonal allergies.,B-3069,2020-11-04,22770,Dis,Kolkata,10,2021-07-20,-1240.0,Kolkata,RET-7,Kolkata,DIS-9,Bangalore,MAN-9,Mumbai,RMS-4,40381,Understock,0.0,2023-06-14,-17611,-32.56532258064516,0.0,952,10,30381,0.0,-28234800.0,17611,RMS-4,MAN-9,DIS-9,RET-7
M-1003,O-17763,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-9165,2023-04-27,9970,Dis,Delhi,16,2024-11-11,-30.0,Bangalore,RET-3,Delhi,DIS-6,Chennai,MAN-7,Mumbai,RMS-4,41896,Understock,0.0,2023-10-04,-31926,-1396.5333333333333,0.0,160,16,31896,0.0,-299100.0,31926,RMS-4,MAN-7,DIS-6,RET-3
M-1009,O-78144,Cefixime,Antibiotic for respiratory and UTI infections.,B-3171,2021-04-04,52300,Ret,Jaipur,23,2023-04-08,-613.0,Jaipur,RET-1,Kolkata,DIS-9,Mumbai,MAN-3,Ahmedabad,RMS-9,0,0,5300.0,2023-05-17,52300,-0.0,0.10133843212237094,773,23,0,0.0,-6049.037735849057,52300,RMS-9,MAN-3,DIS-9,RET-1
M-1007,O-62018,Cetirizine,Antihistamine for allergy symptoms.,B-6559,2023-03-30,37750,Ret,Pune,22,2024-05-11,-214.0,Pune,RET-4,Hyderabad,DIS-1,Kolkata,MAN-5,Pune,RMS-5,0,0,6850.0,2023-05-09,37750,-0.0,0.1814569536423841,40,22,0,0.0,-1179.3430656934306,37750,RMS-5,MAN-5,DIS-1,RET-4
M-1014,O-68257,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-9782,2021-09-15,31810,RMS,Mumbai,1183,2022-12-04,0.0,Lucknow,RET-10,Hyderabad,DIS-1,Jaipur,MAN-2,Mumbai,RMS-4,0,0,0.0,2021-12-18,31810,0.0,0.0,94,1183,0,0.0,0.0,31810,RMS-4,MAN-2,DIS-1,RET-10
M-1007,O-15683,Cetirizine,Antihistamine for allergy symptoms.,B-2319,2021-02-16,38400,Man,Kolkata,8,2023-06-18,-542.0,Hyderabad,RET-9,Mumbai,DIS-2,Kolkata,MAN-5,Pune,RMS-5,0,0,0.0,2021-04-27,38400,-0.0,0.0,70,8,0,0.0,-20812800.0,38400,RMS-5,MAN-5,DIS-2,RET-9
M-1013,O-86936,Montelukast,Prevents asthma & seasonal allergies.,B-3852,2023-10-03,72470,Man,Ahmedabad,2,2024-11-01,-40.0,Lucknow,RET-10,Jaipur,DIS-8,Ahmedabad,MAN-8,Lucknow,RMS-10,0,0,0.0,2024-09-15,72470,-0.0,0.0,348,2,0,0.0,-2898800.0,72470,RMS-10,MAN-8,DIS-8,RET-10
M-1012,O-10686,Levofloxacin,Antibiotic for bacterial infections.,B-7268,2021-03-05,90180,RMS,Ahmedabad,1377,2023-07-04,0.0,Kolkata,RET-7,Mumbai,DIS-2,Lucknow,MAN-4,Ahmedabad,RMS-9,0,0,0.0,2021-07-10,90180,0.0,0.0,127,1377,0,0.0,0.0,90180,RMS-9,MAN-4,DIS-2,RET-7
M-1003,O-52305,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-1180,2021-03-13,52160,Ret,Mumbai,13,2022-05-21,-935.0,Mumbai,RET-8,Mumbai,DIS-2,Hyderabad,MAN-1,Mumbai,RMS-4,0,0,3860.0,2023-07-30,52160,-0.0,0.07400306748466258,869,13,0,0.0,-12634.61139896373,52160,RMS-4,MAN-1,DIS-2,RET-8
M-1013,O-24640,Montelukast,Prevents asthma & seasonal allergies.,B-9566,2019-12-18,83570,Dis,Kolkata,18,2022-06-11,-914.0,Lucknow,RET-10,Kolkata,DIS-9,Lucknow,MAN-4,Delhi,RMS-8,8793,Understock,0.0,2020-12-25,74777,-9.620350109409191,0.0,373,18,0,0.0,-76382980.0,74777,RMS-8,MAN-4,DIS-9,RET-10
M-1004,O-57449,Azithromycin,Antibiotic for bacterial infections.,B-7495,2024-12-03,69770,RMS,Chennai,8,2025-06-24,0.0,Ahmedabad,RET-6,Chennai,DIS-10,Lucknow,MAN-4,Chennai,RMS-3,0,0,0.0,2024-12-07,69770,0.0,0.0,4,8,0,0.0,0.0,69770,RMS-3,MAN-4,DIS-10,RET-6
M-1005,O-42591,Metformin,Controls blood sugar in type 2 diabetes.,B-2431,2021-01-14,9160,RMS,Jaipur,1427,2023-05-10,0.0,Chennai,RET-2,Kolkata,DIS-9,Mumbai,MAN-3,Jaipur,RMS-7,0,0,0.0,2023-12-23,9160,0.0,0.0,1073,1427,0,0.0,0.0,9160,RMS-7,MAN-3,DIS-9,RET-2
M-1007,O-47552,Cetirizine,Antihistamine for allergy symptoms.,B-3282,2023-05-03,39700,Man,Bangalore,9,2024-03-28,-258.0,Kolkata,RET-7,Delhi,DIS-6,Bangalore,MAN-9,Lucknow,RMS-10,0,0,0.0,2023-05-16,39700,-0.0,0.0,13,9,0,0.0,-10242600.0,39700,RMS-10,MAN-9,DIS-6,RET-7
M-1013,O-51927,Montelukast,Prevents asthma & seasonal allergies.,B-8410,2020-10-30,40200,Ret,Pune,9,2023-05-19,-572.0,Pune,RET-4,Delhi,DIS-6,Mumbai,MAN-3,Chennai,RMS-3,0,0,9550.0,2023-02-16,40200,-0.0,0.23756218905472637,839,9,0,0.0,-2407.7905759162304,40200,RMS-3,MAN-3,DIS-6,RET-4
M-1005,O-32006,Metformin,Controls blood sugar in type 2 diabetes.,B-3283,2023-03-21,92466,Man,Pune,11,2025-11-07,331.0,Kolkata,RET-7,Lucknow,DIS-4,Pune,MAN-10,Chennai,RMS-3,0,0,0.0,2024-01-05,92466,0.0,0.0,290,11,0,0.0,30606246.0,92466,RMS-3,MAN-10,DIS-4,RET-7
M-1009,O-40388,Cefixime,Antibiotic for respiratory and UTI infections.,B-9149,2021-03-25,21580,RMS,Mumbai,1357,2022-10-28,0.0,Pune,RET-4,Jaipur,DIS-8,Bangalore,MAN-9,Mumbai,RMS-4,0,0,0.0,2022-11-18,21580,0.0,0.0,603,1357,0,0.0,0.0,21580,RMS-4,MAN-9,DIS-8,RET-4
M-1003,O-64522,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-1787,2024-09-28,61160,RMS,Mumbai,74,2026-11-18,0.0,Kolkata,RET-7,Kolkata,DIS-9,Mumbai,MAN-3,Mumbai,RMS-4,0,0,0.0,2024-10-10,61160,0.0,0.0,12,74,0,0.0,0.0,61160,RMS-4,MAN-3,DIS-9,RET-7
M-1011,O-85685,Pantoprazole,Treats stomach & esophagus problems.,B-2736,2022-03-18,74850,Dis,Kolkata,18,2025-02-06,57.0,Jaipur,RET-1,Kolkata,DIS-9,Kolkata,MAN-5,Mumbai,RMS-4,29593,Optimal,0.0,2022-09-22,45257,519.1754385964912,0.0,188,18,19593,0.0,4266450.0,45257,RMS-4,MAN-5,DIS-9,RET-1
M-1002,O-43888,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-8774,2022-09-29,42620,Ret,Pune,30,2025-05-16,156.0,Pune,RET-4,Ahmedabad,DIS-3,Pune,MAN-10,Pune,RMS-5,0,0,3250.0,2023-06-07,42620,0.0,0.07625527921163773,251,30,0,0.0,2045.76,42620,RMS-5,MAN-10,DIS-3,RET-4
M-1006,O-86628,Omeprazole,Treats GERD and other stomach issues.,B-5656,2022-06-19,99760,RMS,Hyderabad,906,2022-12-31,0.0,Delhi,RET-5,Mumbai,DIS-2,Mumbai,MAN-3,Hyderabad,RMS-1,0,0,0.0,2023-08-27,99760,0.0,0.0,434,906,0,0.0,0.0,99760,RMS-1,MAN-3,DIS-2,RET-5
M-1007,O-80934,Cetirizine,Antihistamine for allergy symptoms.,B-3434,2022-06-13,2376,RMS,Kolkata,912,2023-10-03,0.0,Delhi,RET-5,Bangalore,DIS-7,Chennai,MAN-7,Kolkata,RMS-6,0,0,0.0,2023-07-15,2376,0.0,0.0,397,912,0,0.0,0.0,2376,RMS-6,MAN-7,DIS-7,RET-5
M-1007,O-23466,Cetirizine,Antihistamine for allergy symptoms.,B-6254,2023-04-19,69000,Dis,Lucknow,21,2025-09-18,281.0,Bangalore,RET-3,Lucknow,DIS-4,Delhi,MAN-6,Hyderabad,RMS-1,48308,Optimal,0.0,2024-07-10,20692,171.91459074733095,0.0,448,21,38308,0.0,19389000.0,20692,RMS-1,MAN-6,DIS-4,RET-3
M-1014,O-19218,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-6959,2022-02-21,41670,Man,Jaipur,7,2023-12-25,-352.0,Chennai,RET-2,Delhi,DIS-6,Jaipur,MAN-2,Kolkata,RMS-6,0,0,0.0,2023-02-01,41670,-0.0,0.0,345,7,0,0.0,-14667840.0,41670,RMS-6,MAN-2,DIS-6,RET-2
M-1007,O-56538,Cetirizine,Antihistamine for allergy symptoms.,B-7277,2020-01-22,27110,Dis,Chennai,8,2023-01-18,-693.0,Delhi,RET-5,Chennai,DIS-10,Delhi,MAN-6,Kolkata,RMS-6,17856,Understock,0.0,2022-10-14,9254,-25.766233766233768,0.0,996,8,7856,0.0,-18787230.0,9254,RMS-6,MAN-6,DIS-10,RET-5
M-1007,O-38611,Cetirizine,Antihistamine for allergy symptoms.,B-3951,2024-04-24,7420,RMS,Pune,231,2026-05-29,0.0,Kolkata,RET-7,Pune,DIS-5,Lucknow,MAN-4,Pune,RMS-5,0,0,0.0,2024-10-14,7420,0.0,0.0,173,231,0,0.0,0.0,7420,RMS-5,MAN-4,DIS-5,RET-7
M-1008,O-34080,Dolo 650,Brand of paracetamol for pain & fever.,B-2222,2023-11-01,29410,Man,Chennai,25,2024-05-01,-224.0,Chennai,RET-2,Bangalore,DIS-7,Chennai,MAN-7,Hyderabad,RMS-1,0,0,0.0,2024-09-10,29410,-0.0,0.0,314,25,0,0.0,-6587840.0,29410,RMS-1,MAN-7,DIS-7,RET-2
M-1010,O-20566,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6349,2024-03-20,77360,Ret,Jaipur,21,2026-12-21,740.0,Jaipur,RET-1,Mumbai,DIS-2,Kolkata,MAN-5,Delhi,RMS-8,0,0,1420.0,2024-08-10,77360,0.0,0.018355739400206825,143,21,0,0.0,40314.366197183095,77360,RMS-8,MAN-5,DIS-2,RET-1
M-1013,O-16265,Montelukast,Prevents asthma & seasonal allergies.,B-5964,2023-08-05,31560,RMS,Jaipur,494,2024-06-14,0.0,Chennai,RET-2,Hyderabad,DIS-1,Bangalore,MAN-9,Jaipur,RMS-7,0,0,0.0,2024-04-18,31560,0.0,0.0,257,494,0,0.0,0.0,31560,RMS-7,MAN-9,DIS-1,RET-2
M-1007,O-50739,Cetirizine,Antihistamine for allergy symptoms.,B-2329,2021-06-09,110472,Ret,Mumbai,10,2024-05-08,-217.0,Mumbai,RET-8,Chennai,DIS-10,Chennai,MAN-7,Bangalore,RMS-2,0,0,9890.0,2023-12-01,110472,-0.0,0.08952494749800854,905,10,0,0.0,-2423.905358948433,110472,RMS-2,MAN-7,DIS-10,RET-8
M-1008,O-58204,Dolo 650,Brand of paracetamol for pain & fever.,B-8764,2021-12-04,134865,RMS,Kolkata,1103,2023-02-23,0.0,Chennai,RET-2,Jaipur,DIS-8,Ahmedabad,MAN-8,Kolkata,RMS-6,0,0,0.0,2024-12-08,134865,0.0,0.0,1100,1103,0,0.0,0.0,134865,RMS-6,MAN-8,DIS-8,RET-2
M-1002,O-69163,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-9575,2024-04-07,96590,RMS,Lucknow,248,2025-07-13,0.0,Pune,RET-4,Kolkata,DIS-9,Mumbai,MAN-3,Lucknow,RMS-10,0,0,0.0,2024-06-09,96590,0.0,0.0,63,248,0,0.0,0.0,96590,RMS-10,MAN-3,DIS-9,RET-4
M-1012,O-93272,Levofloxacin,Antibiotic for bacterial infections.,B-2531,2021-05-22,90620,Man,Ahmedabad,29,2021-11-21,-1116.0,Mumbai,RET-8,Bangalore,DIS-7,Ahmedabad,MAN-8,Mumbai,RMS-4,0,0,0.0,2022-06-05,90620,-0.0,0.0,379,29,0,0.0,-101131920.0,90620,RMS-4,MAN-8,DIS-7,RET-8
M-1002,O-52897,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6280,2022-06-27,15740,Dis,Jaipur,24,2024-07-24,-140.0,Mumbai,RET-8,Jaipur,DIS-8,Hyderabad,MAN-1,Ahmedabad,RMS-9,24981,Understock,0.0,2022-11-13,-9241,-178.43571428571428,0.0,139,24,14981,0.0,-2203600.0,9241,RMS-9,MAN-1,DIS-8,RET-8
M-1010,O-82586,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-8327,2022-05-18,69800,Ret,Jaipur,3,2023-06-01,-559.0,Jaipur,RET-1,Mumbai,DIS-2,Hyderabad,MAN-1,Bangalore,RMS-2,0,0,7280.0,2023-11-21,69800,-0.0,0.10429799426934097,552,3,0,0.0,-5359.642857142858,69800,RMS-2,MAN-1,DIS-2,RET-1
M-1013,O-43950,Montelukast,Prevents asthma & seasonal allergies.,B-2998,2023-02-23,70810,Dis,Chennai,20,2025-11-28,352.0,Pune,RET-4,Chennai,DIS-10,Pune,MAN-10,Bangalore,RMS-2,15837,Understock,0.0,2024-01-21,54973,44.99147727272727,0.0,332,20,5837,0.0,24925120.0,54973,RMS-2,MAN-10,DIS-10,RET-4
M-1008,O-79384,Dolo 650,Brand of paracetamol for pain & fever.,B-9787,2021-08-28,64660,Dis,Bangalore,13,2024-06-16,-178.0,Kolkata,RET-7,Bangalore,DIS-7,Delhi,MAN-6,Kolkata,RMS-6,43484,Optimal,0.0,2021-09-08,21176,-244.2921348314607,0.0,11,13,33484,0.0,-11509480.0,21176,RMS-6,MAN-6,DIS-7,RET-7
M-1009,O-73328,Cefixime,Antibiotic for respiratory and UTI infections.,B-4609,2022-01-25,76730,Dis,Delhi,16,2024-04-01,-254.0,Bangalore,RET-3,Delhi,DIS-6,Delhi,MAN-6,Pune,RMS-5,10885,Understock,0.0,2024-07-18,65845,-42.854330708661415,0.0,905,16,885,0.0,-19489420.0,65845,RMS-5,MAN-6,DIS-6,RET-3
M-1007,O-52183,Cetirizine,Antihistamine for allergy symptoms.,B-5155,2023-10-31,42240,RMS,Mumbai,407,2024-09-12,0.0,Delhi,RET-5,Chennai,DIS-10,Ahmedabad,MAN-8,Mumbai,RMS-4,0,0,0.0,2024-07-26,42240,0.0,0.0,269,407,0,0.0,0.0,42240,RMS-4,MAN-8,DIS-10,RET-5
